2015-12-18-04-53-14,SoloZ2003,,80,"1,986,279",80,"1,994,494",80,"2,010,001",82,"2,657,767",80,"2,052,473",90,"5,725,971",80,"2,164,600",80,"2,174,158",83,"2,718,644",92,"6,570,230",86,"3,739,183",84,"2,952,531",99,"14,077,372",85,"3,283,494",99,"13,237,614",80,"2,166,653",0
2015-12-18-04-53-14,James Was007,,99,"13,046,396",99,"13,276,143",99,"13,205,714",99,"17,303,596",99,"13,350,051",99,"37,306,526",99,"16,069,875",99,"13,853,575",99,"14,311,329",99,"13,277,390",99,"19,501,342",99,"14,315,207",99,"20,952,652",99,"13,142,693",99,"14,427,940",120,"108,810,533",0
2015-12-18-04-53-14,Arpe12,,99,"15,929,121",99,"16,110,541",99,"15,932,083",99,"20,997,319",99,"15,133,546",99,"33,025,583",99,"13,848,635",99,"15,737,153",99,"17,201,812",99,"109,740,956",99,"21,006,974",99,"16,343,525",99,"17,639,673",99,"20,650,022",99,"25,793,766",99,"14,311,288","32,351"
2015-12-18-04-53-14,Louise Sarah,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,41,"44,468",80,"2,118,069",1,0,1,0,1,0,99,"13,216,122",1,0,99,"13,283,765",87,"4,250,198",0
2015-12-18-04-53-14,Medieval Kid,,99,"43,000,334",99,"43,000,086",99,"43,000,084",99,"53,715,337",99,"33,567,334",99,"107,465,834",99,"50,020,000",99,"47,287,644",99,"85,253,467",99,"32,181,192",99,"200,000,000",99,"33,087,040",99,"123,033,704",99,"200,000,000",99,"200,000,000",120,"200,000,000","9,086"
2015-12-18-04-53-14,I Juco I,,90,"5,349,594",95,"9,081,964",90,"5,568,768",94,"8,666,273",90,"5,871,076",99,"13,260,190",70,"756,803",92,"6,517,533",91,"6,166,543",91,"6,094,927",99,"14,377,087",99,"13,037,198",99,"13,133,444",99,"13,044,574",99,"13,574,605",107,"29,129,425","3,215"
2015-12-18-04-53-14,Schermerhorn,,79,"1,957,961",82,"2,514,409",79,"1,815,099",84,"3,194,391",87,"4,126,930",86,"3,741,021",81,"2,294,727",84,"2,973,676",80,"2,133,112",88,"4,664,881",91,"6,344,287",89,"4,989,998",84,"3,156,490",82,"2,421,558",90,"5,623,226",77,"1,597,087",551
2015-12-18-04-53-14,Cl Scheuren,,85,"3,298,258",75,"1,263,373",57,"203,451",80,"1,992,933",81,"2,381,608",81,"2,199,181",80,"2,108,878",95,"8,828,874",95,"8,846,502",90,"5,442,300",85,"3,576,821",95,"9,548,772",95,"9,184,422",95,"8,976,648",95,"8,834,277",86,"3,873,880",0
2015-12-18-04-53-14,Esperelda,,95,"9,666,439",96,"9,686,127",96,"10,687,669",96,"10,682,149",95,"9,143,234",95,"8,960,983",95,"9,028,972",95,"9,013,478",95,"8,837,483",95,"9,068,079",95,"9,131,961",96,"9,782,945",95,"9,054,559",95,"8,842,017",96,"9,842,647",76,"1,460,033",0
2015-12-18-04-53-14,Dude54270,,84,"3,183,904",85,"3,273,089",80,"2,037,027",84,"3,228,358",94,"8,257,383",87,"4,052,563",87,"4,286,717",86,"3,823,842",86,"3,894,806",92,"7,003,260",85,"3,536,580",90,"5,426,951",99,"79,235,244",88,"4,447,091",99,"13,765,431",82,"2,521,836","1,064"
2015-12-18-04-53-14,Icy001,,80,"2,036,136",81,"2,228,995",80,"2,031,919",92,"6,628,988",98,"12,872,841",96,"9,983,220",92,"6,974,062",99,"36,133,751",87,"3,989,824",97,"10,870,107",97,"11,052,946",96,"10,671,548",91,"6,234,784",97,"11,687,895",87,"4,301,904",91,"6,469,637","6,804"
2015-12-18-04-53-14,Seraze,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,54,"151,287",50,"107,065",66,"533,260",51,"121,314",72,"936,184",99,"45,446,448",50,"101,351",50,"108,078",101,"16,130,609",0
2015-12-18-04-53-14,Vulr,,1,0,1,0,1,0,10,"1,154",1,0,1,0,1,0,70,"770,025",63,"396,761",51,"113,055",62,"348,470",60,"274,049",75,"1,224,966",70,"798,897",70,"740,371",70,"802,523",0
2015-12-18-04-53-14,Lentso99,,99,"13,279,877",99,"13,594,484",99,"13,271,282",99,"17,722,883",99,"13,116,604",99,"31,009,374",99,"13,143,131",99,"13,319,139",99,"13,516,678",99,"14,395,004",99,"18,089,287",99,"14,256,435",99,"21,756,226",99,"13,313,438",99,"14,228,826",99,"13,490,012","1,585"
2015-12-18-04-53-14,5quarecrow,,88,"4,795,785",76,"1,355,590",1,0,85,"3,525,581",81,"2,262,555",89,"5,176,754",62,"340,504",72,"903,116",74,"1,158,923",77,"1,498,511",72,"935,040",83,"2,913,705",92,"6,709,782",83,"2,815,763",86,"3,770,017",112,"50,292,666","121,268"
2015-12-18-04-53-14,Gazitop,,79,"1,799,262",81,"2,221,461",77,"1,518,016",82,"2,459,007",80,"2,039,919",90,"5,545,942",76,"1,385,538",82,"2,554,676",81,"2,193,385",85,"3,490,763",84,"3,105,437",85,"3,293,503",85,"3,260,639",85,"3,289,919",85,"3,272,088",78,"1,675,943","3,007"
2015-12-18-04-53-14,Zyzum Jr,,62,"359,410",60,"273,966",51,"113,690",59,"264,952",30,"14,051",73,"1,040,651",40,"37,730",56,"191,404",50,"104,444",60,"295,473",55,"170,058",60,"285,972",93,"7,508,703",81,"2,207,529",59,"269,476",88,"4,632,949",0
2015-12-18-04-53-14,Da Littleman,,65,"493,289",68,"661,965",65,"494,572",72,"990,855",74,"1,179,433",98,"12,820,468",52,"136,461",75,"1,327,874",98,"13,011,926",95,"9,618,100",98,"12,871,218",98,"12,863,968",98,"12,911,114",98,"12,858,767",98,"12,848,098",65,"452,336","11,013"
